benchmark,task_column,task_id,task_predictability_proxy_max_abs_peer_spearman,task_unpredictability_score,observed_count,difficulty_tier,task_score,observed_mean,observed_std
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-manipulate-matrix-hard0292e21f-seed45-2,reasoning-gym-algorithmic-manipulate-matrix-hard0292e21f-seed45-2,0.850800803000386,0.14919919699961404,16,easy,0.7531249999999999,0.7531249999999999,0.3452665410592228
swtbench,swtbench/django__django-16255,django__django-16255,0.8509375345556691,0.14906246544433088,15,medium,0.5475832134285445,0.5511111333333333,0.354832605569606
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-gsm-symbolic-easy00cea0a5-seed45-2,reasoning-gym-arithmetic-gsm-symbolic-easy00cea0a5-seed45-2,0.8509547505971854,0.1490452494028146,16,medium,0.6902083125,0.6902083125,0.426304092944772
terminal-bench,terminal-bench/break-filter-js-from-html,break-filter-js-from-html,0.8510658332141662,0.14893416678583382,16,medium,0.525,0.525,0.373329613076702
labbench,labbench/figqa-0109,figqa-0109,0.8512055557875503,0.1487944442124497,16,hard,0.15,0.15,0.25
terminal-bench,terminal-bench/fix-git,fix-git,0.8513248636340194,0.14867513636598062,16,easy,0.725,0.725,0.3526683994916471
omnimath,omnimath/omnimath_2238,omnimath_2238,0.8515005791366173,0.14849942086338275,16,easy,0.8875,0.8875,0.1576190026614811
strongreject,strongreject/strongreject_illegal_goods_and_services_0034_pap_logical_appeal,strongreject_illegal_goods_and_services_0034_pap_logical_appeal,0.8515847136651564,0.14841528633484358,16,medium,0.58671875,0.58671875,0.3591295017447571
dacode,dacode/dacode-data-sa-053,dacode-data-sa-053,0.8516393511662207,0.1483606488337793,13,easy,0.7992691445578382,0.7692307692307693,0.3910235392965795
reasoning-gym,reasoning-gym/reasoning-gym-geometry-advanced-geometry-easy00cea0a5-seed45-1,reasoning-gym-geometry-advanced-geometry-easy00cea0a5-seed45-1,0.851665636029726,0.148334363970274,16,easy,0.8885000000000001,0.8885000000000001,0.1710898886550576
aider-polyglot,aider-polyglot/polyglot_cpp_dnd-character,polyglot_cpp_dnd-character,0.8518034425297711,0.14819655747022886,16,medium,0.525,0.525,0.3230711995830021
skillsbench,skillsbench/react-performance-debugging,react-performance-debugging,0.8518274333711031,0.14817256662889688,14,hard,0.225,0.2571428571428571,0.3245090483314442
reasoning-gym,reasoning-gym/reasoning-gym-algebra-simple-equations-hard0292e21f-seed45-1,reasoning-gym-algebra-simple-equations-hard0292e21f-seed45-1,0.8519215110067795,0.14807848899322051,16,easy,0.94375,0.94375,0.1223149111923808
reasoning-gym,reasoning-gym/reasoning-gym-algebra-simple-equations-easy00cea0a5-seed45-2,reasoning-gym-algebra-simple-equations-easy00cea0a5-seed45-2,0.8519215110067795,0.14807848899322051,16,easy,0.908333375,0.908333375,0.1984313535794164
labbench,labbench/figqa-0078,figqa-0078,0.8520128672302585,0.14798713276974151,16,hard,0.1,0.1,0.2121320343559642
labbench,labbench/figqa-0114,figqa-0114,0.8520128672302585,0.14798713276974151,16,frontier,0.025,0.025,0.0968245836551854
swe-lancer,swe-lancer/30138-manager-0,30138-manager-0,0.852015950674512,0.14798404932548803,16,medium,0.54375,0.54375,0.3639518340385166
swe-lancer,swe-lancer/30100-manager-0,30100-manager-0,0.852015950674512,0.14798404932548803,16,easy,0.709375,0.709375,0.3231769784112104
crmarena,crmarena/crmarena_0904_transfer_count,crmarena_0904_transfer_count,0.8520259703832306,0.14797402961676942,16,hard,0.29375,0.29375,0.2276750700010873
aider-polyglot,aider-polyglot/polyglot_go_zebra-puzzle,polyglot_go_zebra-puzzle,0.8520718579965033,0.1479281420034967,16,easy,0.8125,0.8125,0.3038811445285804
hle,hle/hle/hle__67254dd75a5d8bd3890203c6,hle/hle__67254dd75a5d8bd3890203c6,0.8522540935121964,0.1477459064878036,14,medium,0.49381839500474,0.4690476428571429,0.4048249366887947
featurebench-modal,featurebench-modal/mwaskom__seaborn.7001ebe7.test_statistics.0f2ae277.lv1,mwaskom__seaborn.7001ebe7.test_statistics.0f2ae277.lv1,0.8522598780593338,0.1477401219406662,16,hard,0.2781249999999999,0.2781249999999999,0.3377169441633037
terminal-bench,terminal-bench/sparql-university,sparql-university,0.852376615570887,0.14762338442911305,16,medium,0.5125,0.5125,0.4470388685561917
dacode,dacode/dacode-plot-line-003,dacode-plot-line-003,0.8524617588407488,0.14753824115925118,14,frontier,0.0125,0.0142857142857142,0.0515078753637712
dacode,dacode/dacode-data-sa-067,dacode-data-sa-067,0.8524854922687936,0.14751450773120645,14,hard,0.05,0.0571428571428571,0.1178030178747903
bixbench,bixbench/bix-51-q1,bix-51-q1,0.8525735865191387,0.14742641348086127,16,easy,0.7625,0.7625,0.3479852726768763
crustbench,crustbench/crustbench-libwecan,crustbench-libwecan,0.8526684604342718,0.1473315395657282,14,saturated,0.958551006498945,0.9571428571428572,0.111574995370095
crustbench,crustbench/crustbench-c-aces,crustbench-c-aces,0.8526684604342718,0.1473315395657282,13,easy,0.9298768542982252,0.9230769230769232,0.2153846153846154
aider-polyglot,aider-polyglot/polyglot_python_wordy,polyglot_python_wordy,0.8527335034115145,0.14726649658848545,16,medium,0.325,0.325,0.4235268586524354
scicode,scicode/scicode-23,scicode-23,0.8527819966079098,0.14721800339209024,16,medium,0.5208335625,0.5208335625,0.2359600546615276
scicode,scicode/scicode-6,scicode-6,0.8527819966079098,0.14721800339209024,16,easy,0.8062499999999999,0.8062499999999999,0.3399793192239787
research-code-bench,research-code-bench/diff-transformer_normalization_setup,diff-transformer_normalization_setup,0.8527982098405513,0.14720179015944868,16,hard,0.1875,0.1875,0.335177191944798
featurebench-modal,featurebench-modal/sphinx-doc__sphinx.e347e59c.test_command_line.039d53a2.lv1,sphinx-doc__sphinx.e347e59c.test_command_line.039d53a2.lv1,0.8530008466879639,0.14699915331203606,16,medium,0.4624999999999999,0.4624999999999999,0.4342738191510052
dacode,dacode/dacode-ml-competition-015,dacode-ml-competition-015,0.8530083258205666,0.14699167417943337,14,hard,0.0711440312716835,0.0806399285714285,0.1180825777662541
terminal-bench,terminal-bench/feal-linear-cryptanalysis,feal-linear-cryptanalysis,0.8530952235772715,0.14690477642272848,16,medium,0.5125,0.5125,0.3998046397929869
omnimath,omnimath/omnimath_4248,omnimath_4248,0.8536894869202313,0.14631051307976872,16,easy,0.75,0.75,0.3201562118716424
featurebench-modal,featurebench-modal/pandas-dev__pandas.82fa2715.test_iceberg.85771c70.lv2,pandas-dev__pandas.82fa2715.test_iceberg.85771c70.lv2,0.853696469371747,0.14630353062825296,16,easy,0.775,0.775,0.3152380053229622
mmau,mmau/4452ab49-197b-4e61-8eb5-458999f0e914,4452ab49-197b-4e61-8eb5-458999f0e914,0.853701232600425,0.14629876739957504,14,easy,0.8030002444581141,0.7750000000000001,0.3716517186829626
gso,gso/gso-pandas-dev--pandas-2278923,gso-pandas-dev--pandas-2278923,0.8537401060687098,0.14625989393129024,14,medium,0.3638438602671013,0.3571428571428571,0.3717031951787911
reasoning-gym,reasoning-gym/reasoning-gym-cognition-figlet-font-easy00cea0a5-seed45-1,reasoning-gym-cognition-figlet-font-easy00cea0a5-seed45-1,0.8537642032393246,0.14623579676067544,16,medium,0.4569791875,0.4569791875,0.344255559501081
dacode,dacode/dacode-dm-csv-003,dacode-dm-csv-003,0.8538876353318788,0.14611236466812116,14,hard,0.1375,0.1571428571428571,0.3133101742780186
reasoning-gym,reasoning-gym/reasoning-gym-games-sokoban-easy00cea0a5-seed45-1,reasoning-gym-games-sokoban-easy00cea0a5-seed45-1,0.8539916385234532,0.14600836147654683,16,medium,0.3749999999999999,0.3749999999999999,0.3929058411375427
reasoning-gym,reasoning-gym/reasoning-gym-cognition-modulo-grid-hard0292e21f-seed45-0,reasoning-gym-cognition-modulo-grid-hard0292e21f-seed45-0,0.8539916385234532,0.14600836147654683,15,medium,0.5726176875,0.5441255333333334,0.4198515583163279
reasoning-gym,reasoning-gym/reasoning-gym-graphs-shortest-path-easy00cea0a5-seed45-2,reasoning-gym-graphs-shortest-path-easy00cea0a5-seed45-2,0.854038676244704,0.14596132375529602,16,easy,0.8666666875,0.8666666875,0.2273030099522218
reasoning-gym,reasoning-gym/reasoning-gym-graphs-shortest-path-easy00cea0a5-seed45-0,reasoning-gym-graphs-shortest-path-easy00cea0a5-seed45-0,0.854038676244704,0.14596132375529602,16,medium,0.678125,0.678125,0.3884941883413444
usaco,usaco/738,738,0.854074335653684,0.14592566434631604,16,easy,0.775,0.775,0.2989565185775349
arc-agi-2,arc-agi-2/2ba387bc_0,2ba387bc_0,0.8540778364520204,0.1459221635479796,16,medium,0.6375,0.6375,0.4313858481684349
spider2,spider2/qualtrics001,qualtrics001,0.854090597388799,0.145909402611201,16,medium,0.6625,0.6625,0.4226035376094241
simpleqa,simpleqa/simpleqa-2237,simpleqa-2237,0.8541703240503516,0.14582967594964835,16,medium,0.5874999999999999,0.5874999999999999,0.4151430476353904
terminal-bench,terminal-bench/mailman,mailman,0.8543281645366487,0.14567183546335127,16,medium,0.459375,0.459375,0.3341120461387167
omnimath,omnimath/omnimath_1632,omnimath_1632,0.8543364469853013,0.1456635530146987,16,easy,0.9125,0.9125,0.1576190026614811
qcircuitbench,qcircuitbench/data_encoding-n2,data_encoding-n2,0.8547261893014435,0.1452738106985565,16,easy,0.7181831249999999,0.7181831249999999,0.3035846628271253
aime,aime/aime_89,aime_89,0.8549673677354824,0.14503263226451757,16,easy,0.8125,0.8125,0.2781074432660874
featurebench-modal,featurebench-modal/pandas-dev__pandas.82fa2715.test_col.a592871d.lv1,pandas-dev__pandas.82fa2715.test_col.a592871d.lv1,0.8550394359178939,0.1449605640821061,16,hard,0.0625,0.0625,0.1165922381636102
featurebench-modal,featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv1,huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv1,0.8550394359178939,0.1449605640821061,16,hard,0.0625,0.0625,0.1363589014329464
spreadsheetbench,spreadsheetbench/9391,9391,0.8552250539897462,0.14477494601025376,16,medium,0.4625,0.4625,0.4044672421840859
gpqa-diamond,gpqa-diamond/75,75,0.8552316776163145,0.14476832238368553,16,medium,0.546875,0.546875,0.3878904283106248
gpqa-diamond,gpqa-diamond/89,89,0.8552316776163145,0.14476832238368553,16,medium,0.509375,0.509375,0.4395376654793079
swtbench,swtbench/django__django-12713,django__django-12713,0.8552763562904209,0.14472364370957913,13,medium,0.6240141873713745,0.6461538461538461,0.3152907927987568
featurebench-modal,featurebench-modal/matplotlib__matplotlib.86a476d2.test_backend_registry.872ba384.lv1,matplotlib__matplotlib.86a476d2.test_backend_registry.872ba384.lv1,0.8553372034476997,0.1446627965523003,16,hard,0.25,0.25,0.2872281323269014
featurebench-modal,featurebench-modal/astropy__astropy.b0db0daa.test_basic_rgb.067e927c.lv1,astropy__astropy.b0db0daa.test_basic_rgb.067e927c.lv1,0.8553372034476997,0.1446627965523003,16,hard,0.175,0.175,0.1984313483298443
usaco,usaco/791,791,0.8553551887158706,0.14464481128412943,16,medium,0.4375,0.4375,0.42555111326373
crustbench,crustbench/crustbench-expr,crustbench-expr,0.8555024589769417,0.14449754102305834,14,easy,0.7622569997617475,0.7547619285714285,0.29750473290316
gso,gso/gso-numpy--numpy-5f94eb8,gso-numpy--numpy-5f94eb8,0.8556005757096422,0.1443994242903578,14,hard,0.2365365502225844,0.2571428571428572,0.3579989738897619
swe-lancer,swe-lancer/18983-manager-0,18983-manager-0,0.8557262114115161,0.14427378858848394,16,easy,0.95,0.95,0.1118033988749894
swe-lancer,swe-lancer/25901-manager-0,25901-manager-0,0.8557262114115161,0.14427378858848394,16,easy,0.8843749999999999,0.8843749999999999,0.1747487035001976
algotune,algotune/algotune-battery-scheduling,algotune-battery-scheduling,0.8559031515479099,0.14409684845209014,16,medium,0.6616650625,0.6616650625,0.2538356619009306
hle,hle/hle/hle__670285bc39fbddbbfdaffdfe,hle/hle__670285bc39fbddbbfdaffdfe,0.8559640683298363,0.1440359316701637,12,hard,0.254991105547283,0.27222225,0.3155927555342288
hle,hle/hle/hle__6731c87c6c74786218717a81,hle/hle__6731c87c6c74786218717a81,0.8559640683298363,0.1440359316701637,13,medium,0.367273836094566,0.3730769230769231,0.4050714014055872
swtbench,swtbench/django__django-13401,django__django-13401,0.8559862840630008,0.1440137159369992,16,medium,0.6875,0.6875,0.3739568825412898
swebenchpro,swebenchpro/instance_ansible__ansible-5d253a13807e884b7ce0b6b57a963a45e2f0322c-v1055803c3a812189a1133297f7f5468579283f86,instance_ansible__ansible-5d253a13807e884b7ce0b6b57a963a45e2f0322c-v1055803c3a812189a1133297f7f5468579283f86,0.8561007481114247,0.14389925188857533,15,easy,0.7125,0.6933333333333334,0.3785351884420904
dacode,dacode/dacode-ml-binary-018,dacode-ml-binary-018,0.856486058743471,0.14351394125652905,14,easy,0.7377888364440497,0.7323877857142858,0.2307346589793376
dacode,dacode/dacode-data-wrangling-062,dacode-data-wrangling-062,0.8566690164004079,0.14333098359959207,13,easy,0.8181927510935799,0.7948718461538462,0.28219108423381
dacode,dacode/dacode-di-csv-036,dacode-di-csv-036,0.8566690164004079,0.14333098359959207,14,medium,0.4080201860568252,0.4107142857142857,0.1104836307018429
aider-polyglot,aider-polyglot/polyglot_java_affine-cipher,polyglot_java_affine-cipher,0.856682495438996,0.143317504561004,16,hard,0.275,0.275,0.3929058411375428
reasoning-gym,reasoning-gym/reasoning-gym-games-countdown-easy00cea0a5-seed45-0,reasoning-gym-games-countdown-easy00cea0a5-seed45-0,0.8566932785242707,0.14330672147572932,16,easy,0.9166666875,0.9166666875,0.1658312081103549
dacode,dacode/dacode-data-wrangling-030,dacode-data-wrangling-030,0.8566978577326576,0.1433021422673424,14,medium,0.6301539011988884,0.6380951428571429,0.2528745810506683
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-letter-jumble-easy00cea0a5-seed45-1,reasoning-gym-algorithmic-letter-jumble-easy00cea0a5-seed45-1,0.8567193015535086,0.14328069844649138,16,easy,0.9466666875,0.9466666875,0.0999999416666821
ineqmath,ineqmath/85,85,0.8568973147490319,0.14310268525096814,16,easy,0.828125,0.828125,0.2397712125652285
featurebench-modal,featurebench-modal/pydantic__pydantic.e1dcaf9e.test_types_self.3ae7e16d.lv1,pydantic__pydantic.e1dcaf9e.test_types_self.3ae7e16d.lv1,0.8571068661765737,0.14289313382342628,16,hard,0.15,0.15,0.1802775637731994
algotune,algotune/algotune-tsp,algotune-tsp,0.8573297664616124,0.1426702335383876,16,hard,0.052025125,0.052025125,0.0973249037347809
pixiu,pixiu/pixiu-taiwan-taiwan000009,pixiu-taiwan-taiwan000009,0.8573454854408533,0.14265451455914668,15,medium,0.4520833125,0.4155555333333333,0.3839110026755101
pixiu,pixiu/pixiu-taiwan-taiwan000005,pixiu-taiwan-taiwan000005,0.8573454854408533,0.14265451455914668,16,medium,0.4666666875,0.4666666875,0.430116273039442
featurebench-modal,featurebench-modal/huggingface__transformers.e2e8dbed.test_feature_extraction_auto.13dd67ea.lv1,huggingface__transformers.e2e8dbed.test_feature_extraction_auto.13dd67ea.lv1,0.8573616591778366,0.14263834082216342,16,hard,0.175,0.175,0.2222048604328897
lawbench,lawbench/lawbench-1-1-16-one-shot,lawbench-1-1-16-one-shot,0.8573869121790432,0.14261308782095683,16,medium,0.4273471875,0.4273471875,0.3399625106017608
gpqa-diamond,gpqa-diamond/21,21,0.8577913024770945,0.14220869752290555,16,medium,0.659375,0.659375,0.3779958457112988
aime,aime/aime_62,aime_62,0.8582259458587933,0.1417740541412067,16,easy,0.8125,0.8125,0.2869560070812249
aider-polyglot,aider-polyglot/polyglot_go_react,polyglot_go_react,0.858234549039039,0.14176545096096105,16,hard,0.1125,0.1125,0.2232571387436469
labbench,labbench/figqa-0086,figqa-0086,0.8583616610406208,0.14163833895937916,16,hard,0.1875,0.1875,0.2394655507583502
labbench,labbench/figqa-0144,figqa-0144,0.8583950752789521,0.1416049247210479,16,hard,0.125,0.125,0.3307189138830738
reasoning-gym,reasoning-gym/reasoning-gym-logic-propositional-logic-hard0292e21f-seed45-0,reasoning-gym-logic-propositional-logic-hard0292e21f-seed45-0,0.8584017890287698,0.14159821097123015,16,easy,0.70078125,0.70078125,0.3801846988944156
reasoning-gym,reasoning-gym/reasoning-gym-cognition-number-sequence-hard0292e21f-seed45-2,reasoning-gym-cognition-number-sequence-hard0292e21f-seed45-2,0.8584017890287698,0.14159821097123015,16,easy,0.8020833125,0.8020833125,0.3069719699982228
gaia,gaia/840bfca7-4f7b-481a-8794-c560c340185d,840bfca7-4f7b-481a-8794-c560c340185d,0.8585989446107486,0.1414010553892514,16,medium,0.6375,0.6375,0.4136348026943574
gaia,gaia/b4cc024b-3f5e-480e-b96a-6656493255b5,b4cc024b-3f5e-480e-b96a-6656493255b5,0.8585989446107486,0.1414010553892514,16,medium,0.54375,0.54375,0.4212611274494716
terminal-bench,terminal-bench/code-from-image,code-from-image,0.858727490772892,0.141272509227108,16,easy,0.8125,0.8125,0.3038811445285804
labbench,labbench/figqa-0158,figqa-0158,0.8587875203574157,0.14121247964258432,16,medium,0.3125,0.3125,0.3159806164941134
gpqa-diamond,gpqa-diamond/50,50,0.8588058500254155,0.14119414997458446,16,saturated,0.9625,0.9625,0.0780624749799799
mmau,mmau/5e801057-97b3-4c4a-b962-8f964ce77bd2,5e801057-97b3-4c4a-b962-8f964ce77bd2,0.8588637412225998,0.14113625877740021,14,medium,0.4459995545673711,0.4428571428571428,0.4354214472608048
algotune,algotune/algotune-count-riemann-zeta-zeros,algotune-count-riemann-zeta-zeros,0.8590274350462593,0.14097256495374066,16,medium,0.4838497499999999,0.4838497499999999,0.4290394399387281
reasoning-gym,reasoning-gym/reasoning-gym-geometry-advanced-geometry-hard0292e21f-seed45-0,reasoning-gym-geometry-advanced-geometry-hard0292e21f-seed45-0,0.859429104905002,0.14057089509499798,16,easy,0.8795416875,0.8795416875,0.2049060162738391
mmmlu,mmmlu/mmmlu-ja-jp-00095,mmmlu-ja-jp-00095,0.8595648007859665,0.14043519921403347,16,medium,0.3375,0.3375,0.4284784125250652
replicationbench,replicationbench/chandra_representation__blackbody_spectral_fit,chandra_representation__blackbody_spectral_fit,0.8595891771672822,0.14041082283271777,16,medium,0.4499999999999999,0.4499999999999999,0.3354101966249684
replicationbench,replicationbench/lensing_dr6_growth__alens,lensing_dr6_growth__alens,0.8595891771672822,0.14041082283271777,16,medium,0.5625,0.5625,0.4313858481684349
gso,gso/gso-pandas-dev--pandas-2a08b05,gso-pandas-dev--pandas-2a08b05,0.8596123762798825,0.14038762372011748,14,medium,0.3888438602671014,0.3785714285714285,0.3783017907675817
hle,hle/hle/hle__6721176ed9397a0c64dba826,hle/hle__6721176ed9397a0c64dba826,0.8597369380741949,0.14026306192580507,14,medium,0.3804026007856937,0.3809523571428571,0.4034994345111292
qcircuitbench,qcircuitbench/bernstein_vazirani-n8,bernstein_vazirani-n8,0.859933823098885,0.140066176901115,16,medium,0.6148750000000001,0.6148750000000001,0.4364046108544226
qcircuitbench,qcircuitbench/clifford_2-n5,clifford_2-n5,0.859933823098885,0.140066176901115,16,medium,0.48219375,0.48219375,0.3588555109977238
spider2,spider2/shopify002,shopify002,0.8599766564882897,0.1400233435117103,16,easy,0.7250000000000001,0.7250000000000001,0.3596873642484539
aider-polyglot,aider-polyglot/polyglot_java_series,polyglot_java_series,0.8601512308077809,0.1398487691922191,16,hard,0.05,0.05,0.1118033988749895
aider-polyglot,aider-polyglot/polyglot_go_beer-song,polyglot_go_beer-song,0.8601512308077809,0.1398487691922191,16,hard,0.05,0.05,0.1118033988749895
reasoning-gym,reasoning-gym/reasoning-gym-arc-arc-1d-easy00cea0a5-seed45-0,reasoning-gym-arc-arc-1d-easy00cea0a5-seed45-0,0.8602491466058025,0.13975085339419746,16,medium,0.7,0.7,0.3391164991562634
